filename,original_text,processed_text
lorem_104.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_102.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_101.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_100.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_97.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_99.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_96.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_95.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_94.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_91.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_93.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_92.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_90.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_89.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_88.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_11.txt,"[""Filet mignon beef ribs meatloaf tenderloin pork swine frankfurter turkey brisket leberkas meatball.  Tenderloin swine kevin, hamburger corned beef rump pork loin.  Corned beef meatball salami pork chop short loin landjaeger.  Ribeye pork chop picanha capicola beef ribs prosciutto alcatra.  Beef ribs rump tenderloin, pig biltong bresaola strip steak kielbasa shoulder tail spare ribs."",""Pig landjaeger frankfurter, boudin sirloin chuck flank swine meatball turkey.  Corned beef bacon rump, chuck turkey shank chicken cupim filet mignon kielbasa picanha.  Tri-tip landjaeger jerky tongue hamburger shoulder andouille kevin buffalo shankle biltong ball tip kielbasa t-bone porchetta.  Corned beef ribeye t-bone, flank alcatra brisket landjaeger tail short loin biltong."",""Shoulder pork drumstick boudin buffalo.  Chicken turducken burgdoggen pancetta jowl biltong corned beef andouille meatball.  Swine tongue shankle pork belly bresaola kevin tail doner.  Pig turkey burgdoggen landjaeger ribeye meatball doner meatloaf.  Pig hamburger tenderloin ham hock turducken brisket tri-tip.  Drumstick salami corned beef venison meatball shank tri-tip jowl chislic hamburger bacon."",""Pork chop chislic cupim, corned beef short loin ground round pig ham frankfurter bacon brisket.  Salami beef ribs jowl bacon meatball short loin, tri-tip short ribs drumstick t-bone.  Rump spare ribs leberkas 
",filet mignon beef ribs meatloaf tenderloin pork swine frankfurter turkey brisket leberkas meatball tenderloin swine kevin hamburger corned beef rump pork loin corned beef meatball salami pork chop short loin landjaeger ribeye pork chop picanha capicola beef ribs prosciutto alcatra beef ribs rump tenderloin pig biltong bresaola strip steak kielbasa shoulder tail spare ribspig landjaeger frankfurter boudin sirloin chuck flank swine meatball turkey corned beef bacon rump chuck turkey shank chicken cupim filet mignon kielbasa picanha tritip landjaeger jerky tongue hamburger shoulder andouille kevin buffalo shankle biltong ball tip kielbasa tbone porchetta corned beef ribeye tbone flank alcatra brisket landjaeger tail short loin biltongshoulder pork drumstick boudin buffalo chicken turducken burgdoggen pancetta jowl biltong corned beef andouille meatball swine tongue shankle pork belly bresaola kevin tail doner pig turkey burgdoggen landjaeger ribeye meatball doner meatloaf pig hamburger tenderloin ham hock turducken brisket tritip drumstick salami corned beef venison meatball shank tritip jowl chislic hamburger baconpork chop chislic cupim corned beef short loin ground round pig ham frankfurter bacon brisket salami beef ribs jowl bacon meatball short loin tritip short ribs drumstick tbone rump spare ribs leberkas
lorem_85.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_87.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_86.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_84.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_81.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_82.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_80.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_79.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_78.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_77.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_75.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_74.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_76.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_73.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_72.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
lorem_71.txt,"<html>
 <head><title>503 Service Temporarily Unavailable</title></head>
 <body>
 <center><h1>503 Service Temporarily Unavailable</h1></center>
 <hr><center>nginx/1.18.0 (Ubuntu)</center>
 </body>
 </html>
 
",html headtitle503 service temporarily unavailabletitlehead body centerh1503 service temporarily unavailableh1center hrcenternginx1180 ubuntucenter body html
